date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:26	3480/3480	---MC-	200	added ('OK')	application/javascript	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/js/bootstrap-affix.js	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/js/bootstrap-affix.js	(from http://getbootstrap.com/)
15:47:26	1435772/1435772	---MC-	200	added ('OK')	application/javascript	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/assets/js/customize.min.js	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/assets/js/customize.min.js	(from http://getbootstrap.com/)
15:47:26	11731/11731	---MC-	200	added ('OK')	application/javascript	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/js/holder/holder.js	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/js/holder/holder.js	(from http://getbootstrap.com/)
15:47:27	13632/13632	---MC-	200	added ('OK')	application/javascript	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.js	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/js/google-code-prettify/prettify.js	(from http://getbootstrap.com/)
15:47:28	4036/4036	---MC-	200	added ('OK')	application/javascript	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/js/application.js	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/js/application.js	(from http://getbootstrap.com/)
15:47:28	17628/17628	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/about/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/about/index.html	(from http://getbootstrap.com/)
15:47:29	1626/1626	---MC-	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/assets/brand/bootstrap-solid.svg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/assets/brand/bootstrap-solid.svg	(from http://getbootstrap.com/)
15:47:29	1864/1864	---MC-	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/assets/brand/bootstrap-outline.svg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/assets/brand/bootstrap-outline.svg	(from http://getbootstrap.com/)
15:47:31	1647/1647	---MC-	200	added ('OK')	image/svg+xml	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/assets/brand/bootstrap-punchout.svg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/assets/brand/bootstrap-punchout.svg	(from http://getbootstrap.com/)
15:47:31	9152/9152	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Nov%202014%2007:47:31%20GMT	http://getbootstrap.com/track.js	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/track.5b.delayed	(from http://getbootstrap.com/)
15:47:32	9152/9152	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Nov%202014%2007:47:32%20GMT	http://getbootstrap.com/track.gif	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/track.5c.delayed	(from http://getbootstrap.com/)
15:47:33	2857/2857	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/starter-template/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/starter-template/index.html	(from http://getbootstrap.com/getting-started/)
15:47:33	96/96	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/starter-template/starter-template.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/starter-template/starter-template.css	(from http://getbootstrap.com/getting-started/)
15:47:34	26395/26395	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/theme/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/theme/index.html	(from http://getbootstrap.com/getting-started/)
15:47:35	19835/19835	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/dist/css/bootstrap-theme.min.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/dist/css/bootstrap-theme.min.css	(from http://getbootstrap.com/getting-started/)
15:47:35	255/255	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/theme/theme.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/theme/theme.css	(from http://getbootstrap.com/getting-started/)
15:47:36	6371/6371	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/grid/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/grid/index.html	(from http://getbootstrap.com/getting-started/)
15:47:36	362/362	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/grid/grid.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/grid/grid.css	(from http://getbootstrap.com/getting-started/)
15:47:37	4742/4742	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/jumbotron/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/jumbotron/index.html	(from http://getbootstrap.com/getting-started/)
15:47:37	127/127	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/jumbotron/jumbotron.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/jumbotron/jumbotron.css	(from http://getbootstrap.com/getting-started/)
15:47:38	3175/3175	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/jumbotron-narrow/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/jumbotron-narrow/index.html	(from http://getbootstrap.com/getting-started/)
15:47:39	1411/1411	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/jumbotron-narrow/jumbotron-narrow.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/jumbotron-narrow/jumbotron-narrow.css	(from http://getbootstrap.com/getting-started/)
15:47:40	4175/4175	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/navbar/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/navbar/index.html	(from http://getbootstrap.com/getting-started/)
15:47:40	90/90	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/navbar/navbar.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/navbar/navbar.css	(from http://getbootstrap.com/getting-started/)
15:47:41	4190/4190	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/navbar-static-top/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/navbar-static-top/index.html	(from http://getbootstrap.com/getting-started/)
15:47:41	78/78	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/navbar-static-top/navbar-static-top.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/navbar-static-top/navbar-static-top.css	(from http://getbootstrap.com/getting-started/)
15:47:42	4186/4186	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/navbar-fixed-top/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/navbar-fixed-top/index.html	(from http://getbootstrap.com/getting-started/)
15:47:43	52/52	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/navbar-fixed-top/navbar-fixed-top.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/navbar-fixed-top/navbar-fixed-top.css	(from http://getbootstrap.com/getting-started/)
15:47:43	2935/2935	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/cover/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/cover/index.html	(from http://getbootstrap.com/getting-started/)
15:47:44	2531/2531	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/cover/cover.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/cover/cover.css	(from http://getbootstrap.com/getting-started/)
15:47:45	10904/10904	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/carousel/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/carousel/index.html	(from http://getbootstrap.com/getting-started/)
15:47:45	2538/2538	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/carousel/carousel.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/carousel/carousel.css	(from http://getbootstrap.com/getting-started/)
15:47:46	9497/9497	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/blog/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/blog/index.html	(from http://getbootstrap.com/getting-started/)
15:47:47	2409/2409	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/blog/blog.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/blog/blog.css	(from http://getbootstrap.com/getting-started/)
15:47:47	8881/8881	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/dashboard/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/dashboard/index.html	(from http://getbootstrap.com/getting-started/)
15:47:48	1557/1557	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/dashboard/dashboard.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/dashboard/dashboard.css	(from http://getbootstrap.com/getting-started/)
15:47:49	2079/2079	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/signin/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/signin/index.html	(from http://getbootstrap.com/getting-started/)
15:47:49	793/793	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/signin/signin.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/signin/signin.css	(from http://getbootstrap.com/getting-started/)
15:47:50	3878/3878	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/justified-nav/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/justified-nav/index.html	(from http://getbootstrap.com/getting-started/)
15:47:50	2370/2370	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/justified-nav/justified-nav.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/justified-nav/justified-nav.css	(from http://getbootstrap.com/getting-started/)
15:47:51	1863/1863	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/sticky-footer/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/sticky-footer/index.html	(from http://getbootstrap.com/getting-started/)
15:47:52	602/602	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/sticky-footer/sticky-footer.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/sticky-footer/sticky-footer.css	(from http://getbootstrap.com/getting-started/)
15:47:52	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Nov%202014%2007:47:52%20GMT	http://getbootstrap.com/examples/sticky-footer-navbar	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/sticky-footer-navbar.6d.delayed	(from http://getbootstrap.com/getting-started/)
15:47:53	3906/3906	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/sticky-footer-navbar/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/sticky-footer-navbar/index.html	(from http://getbootstrap.com/getting-started/)
15:47:54	678/678	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/sticky-footer-navbar/sticky-footer-navbar.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/sticky-footer-navbar/sticky-footer-navbar.css	(from http://getbootstrap.com/getting-started/)
15:47:54	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Nov%202014%2007:47:54%20GMT	http://getbootstrap.com/examples/sticky-footer	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/sticky-footer.6f.delayed	(from http://getbootstrap.com/getting-started/)
15:47:55	5284/5284	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/non-responsive/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/non-responsive/index.html	(from http://getbootstrap.com/getting-started/)
15:47:56	2682/2682	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/non-responsive/non-responsive.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/non-responsive/non-responsive.css	(from http://getbootstrap.com/getting-started/)
15:47:57	6983/6983	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/offcanvas/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/offcanvas/index.html	(from http://getbootstrap.com/getting-started/)
15:47:58	990/990	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/offcanvas/offcanvas.css	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/offcanvas/offcanvas.css	(from http://getbootstrap.com/getting-started/)
15:47:58	140/140	---MC-	200	added ('OK')	application/javascript	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/examples/offcanvas/offcanvas.js	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/examples/offcanvas/offcanvas.js	(from http://getbootstrap.com/getting-started/)
15:47:59	25021/25021	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/migration/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/migration/index.html	(from http://getbootstrap.com/getting-started/)
15:47:59	16906/16906	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/browser-bugs/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/browser-bugs/index.html	(from http://getbootstrap.com/getting-started/)
15:48:00	9152/9152	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2023%20Nov%202014%2007:48:00%20GMT	http://getbootstrap.com/getting-started/..css/	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/getting-started/..css/index.html	(from http://getbootstrap.com/getting-started/)
15:48:01	12799/12799	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/glyphicons-halflings.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/glyphicons-halflings.png	(from http://getbootstrap.com/2.3.2/)
15:48:01	8777/8777	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/glyphicons-halflings-white.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/glyphicons-halflings-white.png	(from http://getbootstrap.com/2.3.2/)
15:48:02	6450/6450	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/bs-docs-masthead-pattern.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/bs-docs-masthead-pattern.png	(from http://getbootstrap.com/2.3.2/)
15:48:03	3333/3333	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/starter-template.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/starter-template.html	(from http://getbootstrap.com/2.3.2/)
15:48:04	5825/5825	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/hero.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/hero.html	(from http://getbootstrap.com/2.3.2/)
15:48:04	36099/36099	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-starter.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-starter.png	(from http://getbootstrap.com/2.3.2/)
15:48:05	7697/7697	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/fluid.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/fluid.html	(from http://getbootstrap.com/2.3.2/)
15:48:07	4712/4712	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/marketing-narrow.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/marketing-narrow.html	(from http://getbootstrap.com/2.3.2/)
15:48:08	6130/6130	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/justified-nav.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/justified-nav.html	(from http://getbootstrap.com/2.3.2/)
15:48:20	134269/134269	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-marketing.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-marketing.png	(from http://getbootstrap.com/2.3.2/)
15:48:22	3634/3634	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/signin.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/signin.html	(from http://getbootstrap.com/2.3.2/)
15:48:25	117303/117303	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-marketing-narrow.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-marketing-narrow.png	(from http://getbootstrap.com/2.3.2/)
15:48:26	22037/22037	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-signin.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-signin.png	(from http://getbootstrap.com/2.3.2/)
15:48:26	4174/4174	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/sticky-footer.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/sticky-footer.html	(from http://getbootstrap.com/2.3.2/)
15:48:28	15638/15638	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/carousel.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/carousel.html	(from http://getbootstrap.com/2.3.2/)
15:48:29	136021/136021	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-justified-nav.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-justified-nav.png	(from http://getbootstrap.com/2.3.2/)
15:48:30	1008/1008	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/responsive-illustrations.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/responsive-illustrations.png	(from http://getbootstrap.com/2.3.2/)
15:48:31	30820/30820	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-sticky-footer.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-sticky-footer.png	(from http://getbootstrap.com/2.3.2/)
15:48:35	209039/209039	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-fluid.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-fluid.png	(from http://getbootstrap.com/2.3.2/)
15:48:44	49063/49063	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-03.jpg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-03.jpg	(from http://getbootstrap.com/2.3.2/)
15:48:44	81284/81284	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-02.jpg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-02.jpg	(from http://getbootstrap.com/2.3.2/)
15:48:46	5798/5798	---MC-	200	added ('OK')	text/html	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/examples/sticky-footer-navbar.html	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/examples/sticky-footer-navbar.html	(from http://getbootstrap.com/2.3.2/getting-started.html)
15:48:46	12824/12824	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/less-logo-large.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/less-logo-large.png	(from http://getbootstrap.com/2.3.2/)
15:48:49	125346/125346	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-01.jpg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/bootstrap-mdo-sfmoma-01.jpg	(from http://getbootstrap.com/2.3.2/)
15:49:00	83303/83303	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/slide-01.jpg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/slide-01.jpg	(from http://getbootstrap.com/2.3.2/getting-started.html)
15:49:09	137070/137070	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/slide-02.jpg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/slide-02.jpg	(from http://getbootstrap.com/2.3.2/getting-started.html)
15:49:09	55522/55522	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/browser-icon-chrome.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/browser-icon-chrome.png	(from http://getbootstrap.com/2.3.2/getting-started.html)
15:49:11	137378/137378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/slide-03.jpg	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/slide-03.jpg	(from http://getbootstrap.com/2.3.2/getting-started.html)
15:49:17	339980/339980	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-carousel.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/bootstrap-example-carousel.png	(from http://getbootstrap.com/2.3.2/)
15:49:26	175994/175994	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/browser-icon-firefox.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/browser-icon-firefox.png	(from http://getbootstrap.com/2.3.2/getting-started.html)
15:49:28	209527/209527	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Nov%202014%2017:53:14%20GMT	http://getbootstrap.com/2.3.2/assets/img/examples/browser-icon-safari.png	C:/My%20Web%20Sites/Bootstrap/getbootstrap.com/2.3.2/assets/img/examples/browser-icon-safari.png	(from http://getbootstrap.com/2.3.2/getting-started.html)
